id,ic,ev,label
chr1_r_c1742,3.3,0,No
chr1_r_c1747,15,0,No
chr1_r_c17937,3.3,0,No
chr1_r_c17943,1.3,0,No
chr1_r_c18142,1.3,0,No
chr1_r_c18231,1.3,0,No
chr1_r_c18238,1.3,0,No
chr1_r_c18326,1.3,0,No
chr1_r_c18336,1.3,0,No
chr1_r_c18393,1,0,No
chr1_r_c18488,1,0,No
chr1_r_c18532,3,4,Yes
chr1_r_c18751,1.7,0,No
chr1_r_c18811,1.7,0,No
chr1_r_c1882,2.3,0,No
chr1_r_c18823,1.3,0,No
chr1_r_c18827,3,0,No
chr1_r_c18828,6.3,0,No
chr1_r_c18829,531.7,3.5,Yes
chr1_r_c18834,2.7,0,No
chr1_r_c18835,91,2.5,Yes
chr1_r_c18838,2,1,Yes
chr1_r_c18843,1.7,0,No
chr1_r_c18857,254.7,430.5,Yes
chr1_r_c18868,1186,1125,Yes
chr1_r_c18872,227.7,0,No
chr1_r_c18881,1.7,0,No
chr1_r_c1891,1.3,0,No
chr1_r_c19093,4.3,0,No
chr1_r_c19144,1,0,No
chr1_r_c19161,533.7,2,Yes
chr1_r_c19170,95.7,58,Yes
chr1_r_c19173,5.7,1,Yes
chr1_r_c19205,1,0,No
chr1_r_c19250,3,2.5,Yes
chr1_r_c1933,3,0,No
chr1_r_c19509,15.7,3,Yes
chr1_r_c19561,3,0,No
chr1_r_c19575,2.7,0,No
chr1_r_c19735,18,0,No
chr1_r_c19770,17.3,0,No
chr1_r_c19791,8.3,7,Yes
chr1_r_c19828,3,0,No
chr1_r_c19918,2.3,0,No
chr1_r_c19986,1.3,0,No
chr1_r_c20261,9,0,No
chr1_r_c20298,1,1,Yes
chr1_r_c20382,1,0,No
chr1_r_c2047,2,0,No
chr1_r_c20524,3.3,0,No
chr1_r_c20577,3,0,No
chr1_r_c20795,4.7,0,No
chr1_r_c20833,4.3,0,No
chr1_r_c20939,5.7,0,No
chr1_r_c20948,21.3,0,No
chr1_r_c20960,2,0,No
chr1_r_c21170,3,0,No
chr1_r_c2130,1.3,0.5,No
chr1_r_c21421,5.3,0,No
chr1_r_c21536,4.3,0,No
chr1_r_c21772,1,0,No
chr1_r_c22042,1.3,0,No
chr1_r_c22124,7,0,No
chr1_r_c22320,2,0,No
chr1_r_c22557,1.3,0,No
chr1_r_c22570,1,0,No
chr1_r_c22643,1.3,2,Yes
chr1_r_c22744,1,0,No
chr1_r_c22864,1,0,No
chr1_r_c22882,1.7,0,No
chr1_r_c23002,1,0,No
chr1_r_c23061,1.3,1.5,Yes
chr1_r_c23068,3.7,0,No
chr1_r_c23232,3.3,0,No
chr1_r_c23317,1.7,0,No
chr1_r_c23336,1,0,No
chr1_r_c23435,3,0,No
chr1_r_c23584,4.3,0,No
chr1_r_c23852,2,0,No
chr1_r_c23905,2.7,0,No
chr1_r_c23937,1.3,0,No
chr1_r_c23995,1,0,No
chr1_r_c24009,5.7,0,No
chr1_r_c2413,2.3,0,No
chr1_r_c24154,2,0,No
chr1_r_c24290,4.3,0,No
chr1_r_c24324,3.3,0,No
chr1_r_c24722,1.3,0,No
chr1_r_c24917,1.3,0,No
chr1_r_c24998,9,0,No
chr1_r_c25027,1.3,0,No
chr1_r_c25074,2.7,0,No
chr1_r_c25089,1.3,0,No
chr1_r_c25117,2.7,0.5,No
chr1_r_c2547,1.3,0,No
chr1_r_c25497,6.7,0.5,No
chr1_r_c25812,1.3,0,No
chr1_r_c25948,1,0,No
chr1_r_c25953,10.7,0,No
chr1_r_c25962,4.7,0,No
chr1_r_c26250,1,0,No
chr1_r_c26267,1.7,2,Yes
chr1_r_c2627,1,0,No
chr1_r_c26282,5.3,0,No
chr1_r_c2651,2,0,No
chr1_r_c26649,4.3,0,No
chr1_r_c26693,1,0,No
chr1_r_c26807,1.3,0,No
chr1_r_c26817,2.3,0,No
chr1_r_c26819,5.7,0.5,No
chr1_r_c26831,1,0,No
chr1_r_c26860,7.7,0,No
chr1_r_c26931,1.7,0,No
chr1_r_c26982,19.3,0,No
chr1_r_c27076,1.3,0.5,No
chr1_r_c27130,1,0,No
chr1_r_c27276,1.7,0,No
chr1_r_c27592,6.7,0,No
chr1_r_c27605,72,0,No
chr1_r_c27669,1,0,No
chr1_r_c27670,2.3,0,No
chr1_r_c27684,1,0,No
chr1_r_c2770,1.3,0,No
chr1_r_c2775,3.3,0,No
chr1_r_c27872,7.3,0,No
chr1_r_c28050,4.3,0,No
chr1_r_c28079,1.3,0,No
chr1_r_c28080,3.3,0,No
chr1_r_c28220,2,0,No
chr1_r_c28233,5.3,0,No
chr1_r_c28358,3,0,No
chr1_r_c28432,12.7,0.5,No
chr1_r_c28548,3,0,No
chr1_r_c2855,1.7,0,No
chr1_r_c2874,1.7,0,No
chr1_r_c28756,9.3,0,No
chr1_r_c28827,1.7,0,No
chr1_r_c29045,11.7,0,No
chr1_r_c29141,1,0,No
chr1_r_c29207,1,0,No
chr1_r_c29226,4,0,No
chr1_r_c29431,1.7,0,No
chr1_r_c29468,6.3,0,No
chr1_r_c29708,7.7,0,No
chr1_r_c29764,1.3,0,No
chr1_r_c29765,2.7,0,No
chr1_r_c29844,8.3,2.5,Yes
chr1_r_c29990,1.7,0,No
chr1_r_c30001,7,0,No
chr1_r_c30031,2,0,No
chr1_r_c30168,1.3,0,No
chr1_r_c30586,2.3,0,No
chr1_r_c30670,1.3,0,No
chr1_r_c30766,1.3,0,No
chr1_r_c3079,5.7,0,No
chr1_r_c31127,1,0,No
chr1_r_c3134,2,0,No
chr1_r_c31349,14,0,No
chr1_r_c31387,1.3,0,No
chr1_r_c31414,1,0,No
chr1_r_c31527,13,3.5,Yes
chr1_r_c31565,2.3,0,No
chr1_r_c31609,2,0,No
chr1_r_c31634,2.3,0,No
chr1_r_c31692,2,0,No
chr1_r_c31739,1.3,0,No
chr1_r_c31864,1,0,No
chr1_r_c31964,8.3,0,No
chr1_r_c32099,1,0,No
chr1_r_c32187,523.3,14.5,Yes
chr1_r_c32197,171.3,0.5,No
chr1_r_c32199,44.7,0,No
chr1_r_c32204,120.3,0,No
chr1_r_c32205,1.3,0,No
chr1_r_c32206,1.3,0,No
chr1_r_c32212,1.7,0,No
chr1_r_c32275,4,0,No
chr1_r_c32276,2.7,0,No
chr1_r_c32342,2,0,No
chr1_r_c32344,16.3,0,No
chr1_r_c32419,1,0,No
chr1_r_c32468,6.7,1.5,Yes
chr1_r_c32570,2.7,0,No
chr1_r_c32650,1.7,0,No
chr1_r_c32688,2.7,0,No
chr1_r_c32919,1,0,No
chr1_r_c33269,3,0,No
chr1_r_c33290,2,0,No
chr1_r_c3333,1.3,0,No
chr1_r_c33608,6,0,No
chr1_r_c337,7.3,0,No
chr1_r_c33762,2,0,No
chr1_r_c33830,1.3,1,Yes
chr1_r_c33872,4.7,0,No
chr1_r_c33902,1,0,No
chr1_r_c3400,3,0,No
chr1_r_c34159,5.7,0,No
chr1_r_c34166,39,0,No
chr1_r_c34176,1,0,No
chr1_r_c34197,40,0,No
chr1_r_c34251,111.3,0,No
chr1_r_c34637,2,0,No
chr1_r_c34718,1,0,No
chr1_r_c34739,3.7,0,No
chr1_r_c34796,8.7,0,No
chr1_r_c34803,5.7,6,Yes
chr1_r_c34897,2.3,4.5,Yes
chr1_r_c34902,2,0,No
chr1_r_c35064,6,0,No
chr1_r_c35322,1.3,0,No
chr1_r_c35347,1.7,0,No
chr1_r_c35588,4.3,0,No
chr1_r_c35644,7.3,0,No
chr1_r_c35660,1.3,0,No
chr1_r_c35696,1,0,No
chr1_r_c35846,5,0,No
chr1_r_c36009,1,0,No
chr1_r_c36112,1,0,No
chr1_r_c36169,2.7,0,No
chr1_r_c36212,10.7,0,No
chr1_r_c36214,2,0,No
chr1_r_c36272,4.3,0,No
chr1_r_c36681,14.3,0,No
chr1_r_c36697,2.7,0,No
chr1_r_c36741,2,0,No
chr1_r_c36746,1.3,0,No
chr1_r_c36772,2,0,No
chr1_r_c36869,4,0,No
chr1_r_c36963,1,0,No
chr1_r_c36986,97.3,0,No
chr1_r_c36987,28,0.5,No
chr1_r_c37002,2,0,No
chr1_r_c37054,1.3,0,No
chr1_r_c37125,1.3,0,No
chr1_r_c372,1,0,No
chr1_r_c37236,1.7,0,No
chr1_r_c37250,9.3,0,No
chr1_r_c37288,1.7,0.5,No
chr1_r_c37360,2.7,11,Yes
chr1_r_c374,48,0,No
chr1_r_c37419,1.7,0,No
chr1_r_c37453,2.7,0,No
chr1_r_c375,2652.7,62,Yes
chr1_r_c37585,2.3,0,No
chr1_r_c376,67.3,0.5,No
chr1_r_c37609,1,0,No
chr1_r_c37635,1.3,0,No
chr1_r_c377,11.3,0,No
chr1_r_c37779,2,0,No
chr1_r_c378,19,1,Yes
chr1_r_c379,807.7,5,Yes
chr1_r_c37934,1,0,No
chr1_r_c380,5.3,0.5,No
chr1_r_c38026,13.3,0,No
chr1_r_c38211,1.3,0,No
chr1_r_c383,3806.7,13.5,Yes
chr1_r_c38318,6.3,0,No
chr1_r_c38366,3.3,0,No
chr1_r_c38386,1,0,No
chr1_r_c384,152,0,No
chr1_r_c38509,2,0,No
chr1_r_c38534,4.7,0,No
chr1_r_c38535,27,13.5,Yes
chr1_r_c38594,2,0,No
chr1_r_c386,4.3,0,No
chr1_r_c38617,1,0,No
chr1_r_c38795,4.3,0,No
chr1_r_c388,4,0,No
chr1_r_c3882,9,0,No
chr1_r_c390,45,0.5,No
chr1_r_c39031,1.3,0,No
chr1_r_c39047,2,0,No
chr1_r_c39062,2.7,0,No
chr1_r_c391,3263.7,30,Yes
chr1_r_c39188,4.3,0.5,No
chr1_r_c392,70.7,0,No
chr1_r_c39253,10.7,0,No
chr1_r_c394,606.7,2.5,Yes
chr1_r_c39406,1,0,No
chr1_r_c39484,1,0,No
chr1_r_c395,23.3,0,No
chr1_r_c39527,1.3,0,No
chr1_r_c39579,6,0,No
chr1_r_c39580,11.3,0,No
chr1_r_c396,29,0,No
chr1_r_c39612,1.3,0.5,No
chr1_r_c39613,6,0,No
chr1_r_c39629,11.7,0,No
chr1_r_c39672,5.7,0,No
chr1_r_c397,352.7,5,Yes
chr1_r_c398,106.7,1,Yes
chr1_r_c39808,1.7,0,No
chr1_r_c399,272,1,Yes
chr1_r_c39947,2,0,No
chr1_r_c39996,1,0,No
chr1_r_c400,112.7,1,Yes
chr1_r_c401,175.3,2.5,Yes
chr1_r_c40185,2,0,No
chr1_r_c40225,1.3,0,No
chr1_r_c40264,1.3,0,No
chr1_r_c40344,1.3,0,No
chr1_r_c40414,1.3,1.5,Yes
chr1_r_c40487,15,0,No
chr1_r_c40591,1.7,0,No
chr1_r_c4060,3.7,0,No
chr1_r_c40600,8.3,0,No
chr1_r_c40685,2,0,No
chr1_r_c4081,1.3,0,No
chr1_r_c40819,2.3,0,No
chr1_r_c40837,2.7,2,Yes
chr1_r_c40855,1,0,No
chr1_r_c40871,6.7,0.5,No
chr1_r_c4088,1,0,No
chr1_r_c40974,2,0,No
chr1_r_c40999,1.7,0,No
chr1_r_c41033,2.3,1.5,Yes
chr1_r_c41334,3.3,1,Yes
chr1_r_c4137,6,0,No
chr1_r_c41406,22,0.5,No
chr1_r_c41501,6.7,0,No
chr1_r_c41540,65.7,0,No
chr1_r_c41543,7.3,0,No
chr1_r_c41557,3.7,2.5,Yes
chr1_r_c41640,1.3,0,No
chr1_r_c41678,3.3,0,No
chr1_r_c41694,38,0,No
chr1_r_c41813,9.7,0,No
chr1_r_c41823,14.3,0,No
chr1_r_c42197,56.7,0,No
chr1_r_c42269,1.3,0,No
chr1_r_c42299,1.7,0,No
chr1_r_c42331,1,0,No
chr1_r_c42350,3,0,No
chr1_r_c42394,23.3,0,No
chr1_r_c42579,2.3,0,No
chr1_r_c42665,3,0,No
chr1_r_c42786,1,0,No
chr1_r_c42914,1,0,No
chr1_r_c43143,2,0,No
chr1_r_c43188,1,0,No
chr1_r_c43197,6.3,0.5,No
chr1_r_c43314,1.7,5.5,Yes
chr1_r_c43332,1.3,0,No
chr1_r_c43336,1,0,No
chr1_r_c43358,1,0,No
chr1_r_c43469,1.3,0,No
chr1_r_c43582,4.3,2.5,Yes
chr1_r_c43608,1,0,No
chr1_r_c43652,2.3,0,No
chr1_r_c43969,1.7,0,No
chr1_r_c44098,1.3,0,No
chr1_r_c44292,1.3,0,No
chr1_r_c44395,3.3,0,No
chr1_r_c44401,1.3,0.5,No
chr1_r_c44539,2,0,No
chr1_r_c4461,2.3,0.5,No
chr1_r_c44623,1.3,0,No
chr1_r_c44732,1.3,0,No
chr1_r_c44807,1.3,0,No
chr1_r_c44985,1.7,1,Yes
chr1_r_c45124,5.3,0,No
chr1_r_c45145,2,0,No
chr1_r_c45218,2,0,No
chr1_r_c45325,1,0,No
chr1_r_c45328,2,0,No
chr1_r_c45494,11,0,No
chr1_r_c45642,1.7,0,No
chr1_r_c45702,1.7,0,No
chr1_r_c45764,1,0,No
chr1_r_c45778,7.7,0,No
chr1_r_c45850,1.3,0,No
chr1_r_c45851,3.7,0,No
chr1_r_c46070,1,0,No
chr1_r_c46071,6.3,0,No
chr1_r_c46109,1.7,2,Yes
chr1_r_c46196,6,5,Yes
chr1_r_c46560,1,0,No
chr1_r_c46681,1.3,0,No
chr1_r_c46846,2,0,No
chr1_r_c46872,1.7,0,No
chr1_r_c46931,10.7,9.5,Yes
chr1_r_c46941,3.7,0,No
chr1_r_c47165,4,0,No
chr1_r_c47223,3.3,0,No
chr1_r_c47241,1.7,0,No
chr1_r_c47247,1,0,No
chr1_r_c47261,11.7,0,No
chr1_r_c47262,32,0,No
chr1_r_c47367,1,0,No
chr1_r_c47402,16,0,No
chr1_r_c47434,1,0,No
chr1_r_c47457,1.7,0,No
chr1_r_c47458,2.7,0,No
chr1_r_c47459,73,0,No
chr1_r_c47478,297.3,0,No
chr1_r_c47592,3.3,0,No
chr1_r_c47593,152.3,0,No
chr1_r_c47660,8.7,0,No
chr1_r_c47661,3.3,0,No
chr1_r_c47664,9.3,0,No
chr1_r_c47715,1,0,No
chr1_r_c47743,3.3,0,No
chr1_r_c47948,4.3,0,No
chr1_r_c48051,19.3,0,No
chr1_r_c48105,1.3,0,No
chr1_r_c48107,1,0,No
chr1_r_c48131,1,0,No
chr1_r_c48153,1,0,No
chr1_r_c48188,4,0,No
chr1_r_c48281,3.3,0,No
chr1_r_c48499,1.7,0,No
chr1_r_c48540,1.7,0,No
chr1_r_c48781,2,0,No
chr1_r_c48798,1,0,No
chr1_r_c488,4.3,0,No
chr1_r_c49020,1,0,No
chr1_r_c49055,1,0,No
chr1_r_c49064,1,0,No
chr1_r_c49202,1.3,0,No
chr1_r_c49277,7.3,0,No
chr1_r_c49282,5,4,Yes
chr1_r_c4956,1.7,0,No
chr1_r_c49783,1,0,No
chr1_r_c49937,3.7,0,No
chr1_r_c50023,1.3,0,No
chr1_r_c50130,23.3,0,No
chr1_r_c50156,6.7,0,No
chr1_r_c50198,1.7,0,No
chr1_r_c50353,1.7,0,No
chr1_r_c50358,1,0,No
chr1_r_c50379,1,0,No
chr1_r_c5045,3,0,No
chr1_r_c50471,1,0,No
chr1_r_c50634,3,0,No
chr1_r_c50766,1,0,No
chr1_r_c50818,1.3,0,No
chr1_r_c51030,1,0,No
chr1_r_c51110,5.7,0,No
chr1_r_c51155,3,0,No
chr1_r_c51228,2,4.5,Yes
chr1_r_c51361,5,0,No
chr1_r_c51557,2.7,0,No
chr1_r_c51563,47.7,0,No
chr1_r_c51597,1.3,0,No
chr1_r_c51653,14,0,No
chr1_r_c51754,26.3,0,No
chr1_r_c5251,2.3,0,No
chr1_r_c52512,1.3,0,No
chr1_r_c52659,4,0,No
chr1_r_c52751,1.3,1.5,Yes
chr1_r_c52833,4.3,0,No
chr1_r_c52865,1,0,No
chr1_r_c53378,1.7,7,Yes
chr1_r_c53468,1.7,0,No
chr1_r_c53560,1,0,No
chr1_r_c53601,2.3,0,No
chr1_r_c53764,1,0,No
chr1_r_c53791,2,2,Yes
chr1_r_c53813,1.7,0,No
chr1_r_c53955,2,0,No
chr1_r_c54243,1.7,1.5,Yes
chr1_r_c54477,1.3,0,No
chr1_r_c54489,1,0,No
chr1_r_c54530,13.3,0,No
chr1_r_c54588,1.3,0,No
chr1_r_c54673,2.3,0,No
chr1_r_c54690,1.7,0,No
chr1_r_c54930,6.7,0,No
chr1_r_c5495,1,0,No
chr1_r_c54960,1,0,No
chr1_r_c55096,26.7,0,No
chr1_r_c5510,3,0,No
chr1_r_c55179,1,0,No
chr1_r_c5529,14,0,No
chr1_r_c55672,1,0,No
chr1_r_c55726,22.7,7,Yes
chr1_r_c55880,1,0,No
chr1_r_c55906,2.7,0,No
chr1_r_c55978,2.3,0,No
chr1_r_c56049,24.3,0,No
chr1_r_c56142,4.3,0,No
chr1_r_c56311,1,0,No
chr1_r_c56436,1,0,No
chr1_r_c56647,1.7,0,No
chr1_r_c56702,1.3,0,No
chr1_r_c56820,11.3,0,No
chr1_r_c56937,1,0,No
chr1_r_c56981,1.3,0,No
chr1_r_c56993,2.3,0,No
chr1_r_c57053,1,0,No
chr1_r_c57098,1,0,No
chr1_r_c5712,2.3,0,No
chr1_r_c57147,3.7,0,No
chr1_r_c57201,6.3,0,No
chr1_r_c57271,2,0,No
chr1_r_c57546,1,0,No
chr1_r_c57609,1.3,0,No
chr1_r_c57764,2,0,No
chr1_r_c57800,1,0,No
chr1_r_c57883,7,0,No
chr1_r_c57964,2.7,0,No
chr1_r_c58013,2,0,No
chr1_r_c58015,1.3,0,No
chr1_r_c58027,1.3,0,No
chr1_r_c58030,1.3,0,No
chr1_r_c58032,3.3,0,No
chr1_r_c58180,3.7,0,No
chr1_r_c58215,2.3,0,No
chr1_r_c58364,1,0,No
chr1_r_c58407,2.3,0,No
chr1_r_c58535,12,0,No
chr1_r_c58573,1.3,0,No
chr1_r_c58606,1.7,0,No
chr1_r_c58650,1,0,No
chr1_r_c58851,2,0,No
chr1_r_c58889,4.7,0,No
chr1_r_c58914,6,0,No
chr1_r_c59062,3,0,No
chr1_r_c59142,1.3,0,No
chr1_r_c59148,2,0,No
chr1_r_c59231,1,0,No
chr1_r_c59304,121.3,0,No
chr1_r_c59337,35.3,0,No
chr1_r_c5942,1.7,1,Yes
chr1_r_c59455,3.3,0,No
chr1_r_c59506,11.7,0,No
chr1_r_c59582,3,0,No
chr1_r_c59589,1,0,No
chr1_r_c59648,2.3,0,No
chr1_r_c59676,3.7,0,No
chr1_r_c59707,2,0,No
chr1_r_c59740,5.3,0,No
chr1_r_c59747,2.7,0,No
chr1_r_c59749,8.7,0,No
chr1_r_c5985,1,0,No
chr1_r_c59972,1,0,No
chr1_r_c60087,186.3,0,No
chr1_r_c60372,7.3,0,No
chr1_r_c60584,6.7,0,No
chr1_r_c60585,1,0,No
chr1_r_c60599,1,0,No
chr1_r_c6087,1,0,No
chr1_r_c61219,1.7,0,No
chr1_r_c61240,1.7,0.5,No
chr1_r_c61489,3.3,0,No
chr1_r_c61494,4,0,No
chr1_r_c61507,1635.7,0.5,No
chr1_r_c61809,2,0,No
chr1_r_c61933,1.3,0,No
chr1_r_c61982,1,0,No
chr1_r_c61991,5,0.5,No
chr1_r_c62094,1,0,No
chr1_r_c62148,1.3,0,No
chr1_r_c62248,1,0,No
chr1_r_c62541,3,0.5,No
chr1_r_c62556,2.7,0,No
chr1_r_c62620,10.3,0,No
chr1_r_c62670,1.3,0,No
chr1_r_c62689,2.3,0,No
chr1_r_c62788,4,1.5,Yes
chr1_r_c62990,1,0,No
chr1_r_c63136,76.7,3.5,Yes
chr1_r_c6328,2,0,No
chr1_r_c63324,9,0,No
chr1_r_c63335,58,0.5,No
chr1_r_c63465,3,0,No
chr1_r_c63583,1.7,0,No
chr1_r_c63633,2,0,No
chr1_r_c64036,1.7,0,No
chr1_r_c64184,1.3,0,No
chr1_r_c64225,8.7,0,No
chr1_r_c64426,1.7,0,No
chr1_r_c64487,1.3,0,No
chr1_r_c64521,1.3,0,No
chr1_r_c64530,1.7,0,No
chr1_r_c64627,1.3,0,No
chr1_r_c64678,944.7,4,Yes
chr1_r_c64721,1,0,No
chr1_r_c64817,1,0,No
chr1_r_c64844,11,0,No
chr1_r_c64881,3.3,0.5,No
chr1_r_c64924,1.3,0,No
chr1_r_c65019,1,0,No
chr1_r_c65076,5.7,0,No
chr1_r_c65105,1,0,No
chr1_r_c65182,7,0,No
chr1_r_c65188,1.3,0,No
chr1_r_c65246,1,0,No
chr1_r_c65305,1.3,0,No
chr1_r_c6552,1.3,0,No
chr1_r_c65643,17.3,0,No
chr1_r_c65674,10,74,Yes
chr1_r_c65734,1,0,No
chr1_r_c65741,1,0,No
chr1_r_c65840,29,0,No
chr1_r_c65971,5.7,0,No
chr1_r_c66004,1.3,0,No
chr1_r_c66123,2,0,No
chr1_r_c66181,1,0,No
chr1_r_c66200,1.3,0,No
chr1_r_c66310,6,0,No
chr1_r_c66402,3,0,No
chr1_r_c6642,40,0,No
chr1_r_c66583,1.7,0,No
chr1_r_c66586,1.3,0,No
chr1_r_c6661,1.7,0,No
chr1_r_c66615,1.7,0,No
chr1_r_c66630,1,0,No
chr1_r_c66648,2,0,No
chr1_r_c66729,1.7,0,No
chr1_r_c66748,1,0,No
chr1_r_c66790,2.3,4,Yes
chr1_r_c66960,4,0.5,No
chr1_r_c67116,2.7,0,No
chr1_r_c67757,2,0,No
chr1_r_c67758,1,0,No
chr1_r_c67821,1,0,No
chr1_r_c67841,1,0,No
chr1_r_c67844,1.7,0,No
chr1_r_c67845,10.3,0,No
chr1_r_c67884,1.7,0,No
chr1_r_c67900,72.7,0,No
chr1_r_c67931,1.3,0,No
chr1_r_c68190,2.7,0,No
chr1_r_c68199,10.3,0,No
chr1_r_c68311,13.3,0,No
chr1_r_c68319,13.3,0.5,No
chr1_r_c6838,1.3,0,No
chr1_r_c68622,3.3,0,No
chr1_r_c68644,1,0,No
chr1_r_c68774,1.3,0,No
chr1_r_c68785,13.3,0,No
chr1_r_c68819,1.7,0,No
chr1_r_c68867,1.7,0,No
chr1_r_c68898,1.7,0,No
chr1_r_c68975,4.7,0,No
chr1_r_c69009,1,0,No
chr1_r_c69052,8.7,0,No
chr1_r_c69098,1.3,0,No
chr1_r_c69112,2.3,0,No
chr1_r_c69271,1,0,No
chr1_r_c69369,1.3,0,No
chr1_r_c69474,1,1,Yes
chr1_r_c69604,2,0,No
chr1_r_c69664,5,0,No
chr1_r_c69669,3,0,No
chr1_r_c69690,1.7,0,No
chr1_r_c69748,3.3,0,No
chr1_r_c7014,3,0,No
chr1_r_c7018,1,0,No
chr1_r_c70256,1,0,No
chr1_r_c70335,2.7,0,No
chr1_r_c70531,1,1,Yes
chr1_r_c70566,1.7,0,No
chr1_r_c70593,4.3,0,No
chr1_r_c70649,1.3,0,No
chr1_r_c70948,1.3,0,No
chr1_r_c70969,1.3,0,No
chr1_r_c71145,1,0,No
chr1_r_c71160,5.7,0,No
chr1_r_c71399,1.3,0,No
chr1_r_c71424,4,0,No
chr1_r_c71539,2,0,No
chr1_r_c71551,1.7,0,No
chr1_r_c71596,3,0,No
chr1_r_c71682,1,0,No
chr1_r_c71835,7.3,0,No
chr1_r_c71901,2.7,0,No
chr1_r_c71945,106.3,1.5,Yes
chr1_r_c72064,3.3,1.5,Yes
chr1_r_c72142,22.3,0,No
chr1_r_c72175,1.3,0,No
chr1_r_c72238,4.7,0,No
chr1_r_c72256,1.3,0,No
chr1_r_c72314,6.3,0,No
chr1_r_c72561,5.7,0,No
chr1_r_c72677,3.3,0,No
chr1_r_c72764,1,0,No
chr1_r_c72930,7.7,0,No
chr1_r_c72962,1.3,0,No
chr1_r_c7309,1,0,No
chr1_r_c73104,2,0,No
chr1_r_c73235,1.7,0,No
chr1_r_c73260,2,0,No
chr1_r_c73552,2.3,0,No
chr1_r_c73573,1.7,0,No
chr1_r_c73584,3.7,0,No
chr1_r_c73607,533.3,0,No
chr1_r_c73866,6,0,No
chr1_r_c7388,1.7,0,No
chr1_r_c74052,1.7,2,Yes
chr1_r_c74090,1.3,0,No
chr1_r_c7418,2,0,No
chr1_r_c74375,1,0,No
chr1_r_c74408,1,0,No
chr1_r_c74459,6,0,No
chr1_r_c74494,1.3,0,No
chr1_r_c74550,317.7,84.5,Yes
chr1_r_c74592,1,0,No
chr1_r_c74632,1,0,No
chr1_r_c75117,8.7,0,No
chr1_r_c75131,2.3,0,No
chr1_r_c75147,4.3,0.5,No
chr1_r_c75238,3.7,0,No
chr1_r_c75352,11,0,No
chr1_r_c75395,1,0,No
chr1_r_c75426,1,0,No
chr1_r_c75476,2.3,0,No
chr1_r_c75566,1.3,0,No
chr1_r_c75620,9,0,No
chr1_r_c75756,1,0,No
chr1_r_c75869,3,0,No
chr1_r_c75891,1,0,No
chr1_r_c75896,4,0,No
chr1_r_c75936,1,0,No
chr1_r_c75949,51.3,2,Yes
chr1_r_c75961,56.3,0,No
chr1_r_c76043,2.3,0,No
chr1_r_c7606,3.3,1,Yes
chr1_r_c76201,1.7,0,No
chr1_r_c76280,1.3,0,No
chr1_r_c76324,1,0,No
chr1_r_c76519,2.3,0,No
chr1_r_c76671,2.3,0,No
chr1_r_c76761,1,0,No
chr1_r_c76816,1.7,0,No
chr1_r_c76846,3,0.5,No
chr1_r_c7700,2.7,0,No
chr1_r_c77074,3,0,No
chr1_r_c77436,10.3,0,No
chr1_r_c77441,2,0,No
chr1_r_c77445,5.3,0,No
chr1_r_c77446,2.3,0,No
chr1_r_c77447,4.3,0,No
chr1_r_c77464,1.3,0,No
chr1_r_c77465,2.7,0,No
chr1_r_c77472,3,0,No
chr1_r_c77537,11,0,No
chr1_r_c77540,1.7,0,No
chr1_r_c77541,1.3,0,No
chr1_r_c77542,1.3,0,No
chr1_r_c77543,2,0,No
chr1_r_c77791,1,0,No
chr1_r_c77838,1,0,No
chr1_r_c77984,8,0,No
chr1_r_c78006,1.7,0,No
chr1_r_c78149,6.3,0.5,No
chr1_r_c78165,1,0,No
chr1_r_c78415,2.3,0,No
chr1_r_c7849,1,0,No
chr1_r_c78635,1.7,0,No
chr1_r_c78665,1.3,0,No
chr1_r_c78700,1,0,No
chr1_r_c78709,1.7,0,No
chr1_r_c78887,1.3,1.5,Yes
chr1_r_c79000,3.3,0,No
chr1_r_c79155,1,0,No
chr1_r_c79246,4.3,0,No
chr1_r_c79274,1.7,0,No
chr1_r_c79279,3.3,0,No
chr1_r_c79313,10.7,0,No
chr1_r_c79356,1.7,2,Yes
chr1_r_c79371,1.7,0,No
chr1_r_c79416,12,0,No
chr1_r_c79417,21.7,0,No
chr1_r_c79424,312.7,0,No
chr1_r_c79613,1,0,No
chr1_r_c79652,3,0,No
chr1_r_c79659,1,0,No
chr1_r_c79681,1,0,No
chr1_r_c79861,4,0,No
chr1_r_c79976,1.3,0,No
chr1_r_c80015,1,0,No
chr1_r_c80020,1,0,No
chr1_r_c80052,1,0,No
chr1_r_c80208,1.7,0,No
chr1_r_c8021,1.3,0,No
chr1_r_c80266,90.3,0,No
chr1_r_c80338,294,0,No
chr1_r_c80397,1.7,0,No
chr1_r_c80468,1.3,0,No
chr1_r_c80587,2,0,No
chr1_r_c80694,1,0,No
chr1_r_c80734,2.3,0,No
chr1_r_c80742,19.7,1.5,Yes
chr1_r_c80805,2.7,0,No
chr1_r_c80828,2.3,0,No
chr1_r_c80900,14.3,0,No
chr1_r_c81042,1.7,0,No
chr1_r_c81078,2.3,0.5,No
chr1_r_c81110,1,0,No
chr1_r_c81185,2.3,0,No
chr1_r_c81192,1,0,No
chr1_r_c8125,1.3,0.5,No
chr1_r_c81394,3.7,0,No
chr1_r_c81434,9,0,No
chr1_r_c81506,1.7,0,No
chr1_r_c81570,3,0,No
chr1_r_c81776,15.7,0,No
